,gene_id,database,kegg_id
44375,bll2965,KEGG_reaction,R03050
44376,bll2965,KEGG_reaction,R04672
44377,bll2965,KEGG_reaction,R04673
44378,bll2965,KEGG_reaction,R08648
44379,bll2966,KEGG_reaction,-
44380,bll2967,KEGG_reaction,R00816
44381,bll2967,KEGG_reaction,R04089
44382,bll2967,KEGG_reaction,R05295
44383,bll2967,KEGG_reaction,R05404
44384,bll2967,KEGG_reaction,R05406
44385,bll2967,KEGG_reaction,R07795
44386,bll2968,KEGG_reaction,R02565
44387,bll2968,KEGG_reaction,R02566
44388,bll2968,KEGG_reaction,R04418
44389,bll2969,KEGG_reaction,R04379
44390,bll2969,KEGG_reaction,R04482
44391,bll2970,KEGG_reaction,R04132
44392,bll2970,KEGG_reaction,R06897
44393,blr2971,KEGG_reaction,-
44394,bsr2972,KEGG_reaction,-
44395,blr2973,KEGG_reaction,R01645
44396,blr2973,KEGG_reaction,R01647
44397,blr2974,KEGG_reaction,R01540
44398,blr2975,KEGG_reaction,-
44399,blr2976,KEGG_reaction,-
44400,blr2977,KEGG_reaction,-
44401,blr2978,KEGG_reaction,-
44402,blr2979,KEGG_reaction,-
44403,blr2981,KEGG_reaction,-
44404,blr2982,KEGG_reaction,-
44405,blr2983,KEGG_reaction,R02000
44406,blr2984,KEGG_reaction,-
44407,blr2985,KEGG_reaction,-
44408,blr2986,KEGG_reaction,-
44409,blr2987,KEGG_reaction,-
44410,blr2988,KEGG_reaction,-
44411,blr2989,KEGG_reaction,R00924
44412,blr2989,KEGG_reaction,R01175
44413,blr2989,KEGG_reaction,R01279
44414,blr2989,KEGG_reaction,R02661
44415,blr2989,KEGG_reaction,R03172
44416,blr2989,KEGG_reaction,R03777
44417,blr2989,KEGG_reaction,R03857
44418,blr2989,KEGG_reaction,R03990
44419,blr2989,KEGG_reaction,R04095
44420,blr2989,KEGG_reaction,R04432
44421,blr2989,KEGG_reaction,R04751
44422,blr2989,KEGG_reaction,R04754
44423,bll2990,KEGG_reaction,R10339
44424,blr2992,KEGG_reaction,-
44425,bll2993,KEGG_reaction,-
44426,blr2994,KEGG_reaction,R00749
44427,blr2995,KEGG_reaction,-
44428,blr2996,KEGG_reaction,R00749
44429,blr2997,KEGG_reaction,-
44430,bll2998,KEGG_reaction,-
44431,bsl2999,KEGG_reaction,-
44432,blr3001,KEGG_reaction,-
44433,blr3002,KEGG_reaction,R02065
44434,blr3002,KEGG_reaction,R04218
44435,blr3002,KEGG_reaction,R07270
44436,blr3002,KEGG_reaction,R10177
44437,blr3003,KEGG_reaction,-
44438,blr3004,KEGG_reaction,R07322
44439,blr3004,KEGG_reaction,R07323
44440,blr3005,KEGG_reaction,R00194
44441,blr3005,KEGG_reaction,R01401
44442,bll3006,KEGG_reaction,-
44443,bll3007,KEGG_reaction,R05884
44444,bll3007,KEGG_reaction,R08210
44445,blr3008,KEGG_reaction,-
44446,bll3009,KEGG_reaction,-
44447,blr3010,KEGG_reaction,R00667
44448,bll3011,KEGG_reaction,-
44449,bsl3012,KEGG_reaction,-
44450,bll3013,KEGG_reaction,-
44451,bll3014,KEGG_reaction,-
44452,bll3015,KEGG_reaction,-
44453,bll3016,KEGG_reaction,-
44454,blr3017,KEGG_reaction,-
44455,bll3018,KEGG_reaction,-
44456,bll3019,KEGG_reaction,-
44457,bll3020,KEGG_reaction,R01025
44458,blr3021,KEGG_reaction,-
44459,bll3022,KEGG_reaction,-
44460,bll3023,KEGG_reaction,-
44461,blr3024,KEGG_reaction,-
44462,blr3025,KEGG_reaction,-
44463,blr3026,KEGG_reaction,R00375
44464,blr3026,KEGG_reaction,R00376
44465,blr3026,KEGG_reaction,R00377
44466,blr3026,KEGG_reaction,R00378
44467,bll3028,KEGG_reaction,R04533
44468,bll3028,KEGG_reaction,R04534
44469,bll3028,KEGG_reaction,R04536
44470,bll3028,KEGG_reaction,R04543
44471,bll3028,KEGG_reaction,R04566
44472,bll3028,KEGG_reaction,R04953
44473,bll3028,KEGG_reaction,R04964
44474,bll3028,KEGG_reaction,R07759
44475,bll3028,KEGG_reaction,R07763
44476,bll3028,KEGG_reaction,R10116
44477,bll3028,KEGG_reaction,R10120
44478,bll3028,KEGG_reaction,R11671
44479,bsl3029,KEGG_reaction,-
44480,blr3030,KEGG_reaction,-
44481,blr3031,KEGG_reaction,-
44482,blr3032,KEGG_reaction,-
44483,bll3033,KEGG_reaction,-
44484,bll3034,KEGG_reaction,-
44485,bll3035,KEGG_reaction,-
44486,bll3036,KEGG_reaction,R03026
44487,bll3036,KEGG_reaction,R03045
44488,bll3036,KEGG_reaction,R04137
44489,bll3036,KEGG_reaction,R04170
44490,bll3036,KEGG_reaction,R04204
44491,bll3036,KEGG_reaction,R04224
44492,bll3036,KEGG_reaction,R04738
44493,bll3036,KEGG_reaction,R04740
44494,bll3036,KEGG_reaction,R04744
44495,bll3036,KEGG_reaction,R04746
44496,bll3036,KEGG_reaction,R04749
44497,bll3036,KEGG_reaction,R05595
44498,bll3036,KEGG_reaction,R06411
44499,bll3036,KEGG_reaction,R06412
44500,bll3036,KEGG_reaction,R06942
44501,bll3036,KEGG_reaction,R08093
44502,bll3037,KEGG_reaction,-
44503,blr3038,KEGG_reaction,-
44504,blr3039,KEGG_reaction,-
44505,bll3040,KEGG_reaction,-
44506,bll3041,KEGG_reaction,-
44507,blr3042,KEGG_reaction,-
44508,blr3043,KEGG_reaction,-
44509,blr3044,KEGG_reaction,-
44510,blr3045,KEGG_reaction,-
44511,bll3046,KEGG_reaction,-
44512,bll3047,KEGG_reaction,-
44513,bll3048,KEGG_reaction,-
44514,bll3049,KEGG_reaction,-
44515,bll3050,KEGG_reaction,-
44516,bll3051,KEGG_reaction,-
44517,bll3052,KEGG_reaction,-
44518,bsl3053,KEGG_reaction,-
44519,bll3054,KEGG_reaction,R00833
44520,bll3055,KEGG_reaction,-
44521,bll3056,KEGG_reaction,R00833
44522,bll3057,KEGG_reaction,R03503
44523,bll3057,KEGG_reaction,R03504
44524,bll3058,KEGG_reaction,R03504
44525,bll3058,KEGG_reaction,R11037
44526,bll3058,KEGG_reaction,R11073
44527,bll3059,KEGG_reaction,R03066
44528,bll3059,KEGG_reaction,R03067
44529,bll3059,KEGG_reaction,R03503
44530,bll3060,KEGG_reaction,-
44531,bll3061,KEGG_reaction,-
44532,blr3062,KEGG_reaction,-
44533,blr3063,KEGG_reaction,-
44534,blr3064,KEGG_reaction,-
44535,bll3065,KEGG_reaction,-
44536,bll3066,KEGG_reaction,-
44537,blr3067,KEGG_reaction,-
44538,blr3068,KEGG_reaction,-
44539,bll3069,KEGG_reaction,-
44540,bll3070,KEGG_reaction,-
44541,blr3071,KEGG_reaction,-
44542,blr3072,KEGG_reaction,-
44543,bsr3073,KEGG_reaction,-
44544,blr3074,KEGG_reaction,-
44545,bll3075,KEGG_reaction,-
44546,blr3076,KEGG_reaction,-
44547,bll3077,KEGG_reaction,-
44548,blr3078,KEGG_reaction,-
44549,blr3079,KEGG_reaction,-
44550,blr3080,KEGG_reaction,-
44551,bll3081,KEGG_reaction,-
44552,bsr3082,KEGG_reaction,-
44553,blr3083,KEGG_reaction,-
44554,bll3084,KEGG_reaction,-
44555,bll3085,KEGG_reaction,-
44556,bll3086,KEGG_reaction,-
44557,bll3087,KEGG_reaction,-
44558,bll3088,KEGG_reaction,-
44559,bll3089,KEGG_reaction,-
44560,bll3090,KEGG_reaction,-
44561,blr3091,KEGG_reaction,-
44562,blr3092,KEGG_reaction,-
44563,blr3093,KEGG_reaction,-
44564,bll3094,KEGG_reaction,-
44565,blr3095,KEGG_reaction,-
44566,blr3096,KEGG_reaction,-
44567,blr3097,KEGG_reaction,-
44568,blr3098,KEGG_reaction,-
44569,blr3099,KEGG_reaction,-
44570,bll3100,KEGG_reaction,-
44571,bll3101,KEGG_reaction,-
44572,bll3102,KEGG_reaction,-
44573,blr3103,KEGG_reaction,-
44574,blr3104,KEGG_reaction,-
44575,bll3105,KEGG_reaction,-
44576,bll3106,KEGG_reaction,-
44577,bll3107,KEGG_reaction,R00006
44578,bll3107,KEGG_reaction,R00014
44579,bll3107,KEGG_reaction,R00226
44580,bll3107,KEGG_reaction,R03050
44581,bll3107,KEGG_reaction,R04672
44582,bll3107,KEGG_reaction,R04673
44583,bll3107,KEGG_reaction,R08648
44584,bll3108,KEGG_reaction,-
44585,bll3109,KEGG_reaction,-
44586,blr3110,KEGG_reaction,-
44587,bll3111,KEGG_reaction,-
44588,bll3112,KEGG_reaction,-
44589,bll3113,KEGG_reaction,-
44590,blr3114,KEGG_reaction,-
44591,bll3115,KEGG_reaction,-
44592,bll3116,KEGG_reaction,R01049
44593,bll3117,KEGG_reaction,R01570
44594,bll3117,KEGG_reaction,R02484
44595,bll3117,KEGG_reaction,R08222
44596,bll3117,KEGG_reaction,R08230
44597,bsl3118,KEGG_reaction,-
44598,bsl3119,KEGG_reaction,-
44599,bll3120,KEGG_reaction,-
44600,blr3121,KEGG_reaction,-
44601,blr3122,KEGG_reaction,-
44602,blr3123,KEGG_reaction,-
44603,blr3124,KEGG_reaction,-
44604,blr3125,KEGG_reaction,-
44605,blr3126,KEGG_reaction,-
44606,blr3127,KEGG_reaction,-
44607,blr3128,KEGG_reaction,-
44608,blr3129,KEGG_reaction,-
44609,blr3130,KEGG_reaction,-
44610,blr3131,KEGG_reaction,-
44611,blr3132,KEGG_reaction,-
44612,blr3133,KEGG_reaction,-
44613,bsl3134,KEGG_reaction,R00519
44614,bll3135,KEGG_reaction,-
44615,bll3136,KEGG_reaction,R00519
44616,bll3137,KEGG_reaction,R00519
44617,bll3137,KEGG_reaction,R11945
44618,bll3138,KEGG_reaction,R00519
44619,blr3139,KEGG_reaction,-
44620,bll3140,KEGG_reaction,-
44621,bll3141,KEGG_reaction,-
44622,bll3142,KEGG_reaction,-
44623,bll3143,KEGG_reaction,R00025
44624,bll3144,KEGG_reaction,-
44625,bll3145,KEGG_reaction,-
44626,bll3146,KEGG_reaction,-
44627,bll3147,KEGG_reaction,R02472
44628,bll3148,KEGG_reaction,-
44629,bll3149,KEGG_reaction,-
44630,bll3150,KEGG_reaction,-
44631,bsr3151,KEGG_reaction,-
44632,blr3152,KEGG_reaction,-
44633,bll3153,KEGG_reaction,-
44634,bsr3154,KEGG_reaction,-
44635,bsr3155,KEGG_reaction,-
44636,bll3156,KEGG_reaction,-
44637,bll3157,KEGG_reaction,R00006
44638,bll3157,KEGG_reaction,R00014
44639,bll3157,KEGG_reaction,R00226
44640,bll3157,KEGG_reaction,R01908
44641,bll3157,KEGG_reaction,R03050
44642,bll3157,KEGG_reaction,R04672
44643,bll3157,KEGG_reaction,R04673
44644,bll3157,KEGG_reaction,R08648
44645,bll3158,KEGG_reaction,-
44646,blr3159,KEGG_reaction,-
44647,blr3160,KEGG_reaction,-
44648,blr3161,KEGG_reaction,-
44649,blr3162,KEGG_reaction,-
44650,blr3163,KEGG_reaction,-
44651,blr3164,KEGG_reaction,-
44652,blr3165,KEGG_reaction,R01244
44653,blr3166,KEGG_reaction,R00013
44654,blr3167,KEGG_reaction,R01394
44655,blr3168,KEGG_reaction,R01745
44656,blr3168,KEGG_reaction,R01747
44657,blr3169,KEGG_reaction,-
44658,bll3170,KEGG_reaction,-
44659,bll3171,KEGG_reaction,R05774
44660,bll3172,KEGG_reaction,R05774
44661,blr3173,KEGG_reaction,R01513
44662,blr3174,KEGG_reaction,-
44663,bll3176,KEGG_reaction,R08871
44664,bll3176,KEGG_reaction,R08938
44665,bll3177,KEGG_reaction,R00566
44666,bll3177,KEGG_reaction,R00670
44667,bll3178,KEGG_reaction,-
44668,blr3179,KEGG_reaction,R00396
44669,bll3180,KEGG_reaction,R06892
44670,bll3181,KEGG_reaction,-
44671,bll3182,KEGG_reaction,-
44672,blr3183,KEGG_reaction,-
44673,blr3184,KEGG_reaction,-
44674,blr3185,KEGG_reaction,-
44675,blr3186,KEGG_reaction,-
44676,blr3187,KEGG_reaction,-
44677,blr3188,KEGG_reaction,-
44678,blr3189,KEGG_reaction,-
44679,bll3190,KEGG_reaction,-
44680,bll3191,KEGG_reaction,-
44681,bll3192,KEGG_reaction,-
44682,bll3193,KEGG_reaction,-
44683,bll3194,KEGG_reaction,-
44684,blr3195,KEGG_reaction,R10159
44685,blr3196,KEGG_reaction,R00860
44686,blr3196,KEGG_reaction,R04927
44687,blr3196,KEGG_reaction,R08553
44688,bsr3197,KEGG_reaction,-
44689,blr3198,KEGG_reaction,-
44690,blr3199,KEGG_reaction,-
44691,blr3200,KEGG_reaction,-
44692,blr3201,KEGG_reaction,-
44693,blr3202,KEGG_reaction,-
44694,blr3203,KEGG_reaction,-
44695,blr3204,KEGG_reaction,-
44696,blr3205,KEGG_reaction,R01094
44697,blr3205,KEGG_reaction,R01097
44698,blr3206,KEGG_reaction,R01602
44699,blr3206,KEGG_reaction,R10619
44700,blr3207,KEGG_reaction,R02526
44701,blr3208,KEGG_reaction,-
44702,blr3209,KEGG_reaction,-
44703,blr3210,KEGG_reaction,-
44704,bsl3211,KEGG_reaction,-
44705,blr3212,KEGG_reaction,R00294
44706,bsr3213,KEGG_reaction,-
44707,blr3214,KEGG_reaction,R00294
44708,blr3215,KEGG_reaction,R00294
44709,blr3216,KEGG_reaction,R00294
44710,blr3217,KEGG_reaction,R00294
44711,blr3218,KEGG_reaction,-
44712,blr3219,KEGG_reaction,-
44713,blr3220,KEGG_reaction,-
44714,blr3221,KEGG_reaction,-
44715,blr3222,KEGG_reaction,-
44716,blr3223,KEGG_reaction,-
44717,blr3224,KEGG_reaction,-
44718,blr3225,KEGG_reaction,-
44719,blr3226,KEGG_reaction,R01526
44720,blr3227,KEGG_reaction,R00760
44721,blr3227,KEGG_reaction,R00867
44722,blr3227,KEGG_reaction,R03920
44723,bll3228,KEGG_reaction,-
44724,blr3229,KEGG_reaction,R03905
44725,blr3229,KEGG_reaction,R04212
44726,blr3230,KEGG_reaction,-
44727,blr3231,KEGG_reaction,-
44728,blr3232,KEGG_reaction,-
44729,blr3233,KEGG_reaction,-
44730,blr3234,KEGG_reaction,-
44731,bll3235,KEGG_reaction,-
44732,bll3238,KEGG_reaction,-
44733,bll3239,KEGG_reaction,-
44734,bll3240,KEGG_reaction,-
44735,bll3241,KEGG_reaction,-
44736,bll3242,KEGG_reaction,-
44737,bll3243,KEGG_reaction,-
44738,bll3244,KEGG_reaction,-
44739,bll3245,KEGG_reaction,-
44740,bll3246,KEGG_reaction,-
44741,bll3247,KEGG_reaction,-
44742,blr3248,KEGG_reaction,-
44743,bll3249,KEGG_reaction,-
44744,bll3250,KEGG_reaction,-
44745,blr3251,KEGG_reaction,-
44746,blr3252,KEGG_reaction,-
44747,blr3253,KEGG_reaction,-
44748,bll3254,KEGG_reaction,R09083
44749,bll3255,KEGG_reaction,R05223
44750,bll3255,KEGG_reaction,R11174
44751,bll3256,KEGG_reaction,R05221
44752,bll3256,KEGG_reaction,R05222
44753,bll3256,KEGG_reaction,R06558
44754,blr3257,KEGG_reaction,R06529
44755,blr3257,KEGG_reaction,R07302
44756,blr3258,KEGG_reaction,R06529
44757,blr3258,KEGG_reaction,R07302
44758,bll3259,KEGG_reaction,R05225
44759,bll3260,KEGG_reaction,R01492
44760,bll3260,KEGG_reaction,R05220
44761,bll3260,KEGG_reaction,R07268
44762,blr3262,KEGG_reaction,-
44763,blr3261,KEGG_reaction,-
44764,blr3263,KEGG_reaction,R05227
44765,blr3264,KEGG_reaction,R05217
44766,blr3265,KEGG_reaction,R05177
44767,blr3265,KEGG_reaction,R05814
44768,blr3266,KEGG_reaction,R03948
44769,blr3266,KEGG_reaction,R05808
44770,blr3267,KEGG_reaction,R05180
44771,blr3267,KEGG_reaction,R05809
44772,blr3267,KEGG_reaction,R07772
44773,bll3268,KEGG_reaction,R05150
44774,bll3268,KEGG_reaction,R05812
44775,blr3269,KEGG_reaction,R05149
44776,blr3270,KEGG_reaction,R07772
44777,blr3271,KEGG_reaction,R05181
44778,blr3271,KEGG_reaction,R05810
44779,blr3272,KEGG_reaction,R05224
44780,blr3272,KEGG_reaction,R05815
44781,blr3273,KEGG_reaction,R02864
44782,blr3273,KEGG_reaction,R03194
44783,blr3273,KEGG_reaction,R03947
44784,blr3274,KEGG_reaction,-
44785,blr3275,KEGG_reaction,R05219
44786,blr3276,KEGG_reaction,R04148
44787,bll3277,KEGG_reaction,R04594
44788,bll3277,KEGG_reaction,R11173
44789,blr3278,KEGG_reaction,-
44790,blr3279,KEGG_reaction,-
44791,blr3280,KEGG_reaction,-
44792,bll3281,KEGG_reaction,R03905
44793,bll3281,KEGG_reaction,R04212
44794,bll3282,KEGG_reaction,-
44795,blr3283,KEGG_reaction,R06601
44796,bll3284,KEGG_reaction,-
44797,bll3285,KEGG_reaction,-
44798,bll3286,KEGG_reaction,-
44799,bll3287,KEGG_reaction,-
44800,blr3288,KEGG_reaction,R02540
44801,blr3288,KEGG_reaction,R03096
44802,blr3288,KEGG_reaction,R03180
44803,blr3288,KEGG_reaction,R03909
44804,blr3288,KEGG_reaction,R05551
44805,blr3288,KEGG_reaction,R05590
44806,bll3289,KEGG_reaction,-
44807,bll3290,KEGG_reaction,-
44808,blr3291,KEGG_reaction,-
44809,blr3292,KEGG_reaction,-
44810,blr3293,KEGG_reaction,-
44811,blr3294,KEGG_reaction,R01087
44812,blr3295,KEGG_reaction,R02269
44813,blr3295,KEGG_reaction,R03055
44814,blr3295,KEGG_reaction,R08227
44815,bll3296,KEGG_reaction,-
44816,bll3297,KEGG_reaction,-
44817,bll3298,KEGG_reaction,R00928
44818,bll3298,KEGG_reaction,R01449
44819,bll3298,KEGG_reaction,R05508
44820,bll3299,KEGG_reaction,-
44821,bll3300,KEGG_reaction,-
44822,bll3301,KEGG_reaction,-
44823,blr3302,KEGG_reaction,R10147
44824,blr3303,KEGG_reaction,-
44825,blr3304,KEGG_reaction,R00924
44826,blr3304,KEGG_reaction,R01175
44827,blr3304,KEGG_reaction,R01279
44828,blr3304,KEGG_reaction,R02661
44829,blr3304,KEGG_reaction,R03172
44830,blr3304,KEGG_reaction,R03777
44831,blr3304,KEGG_reaction,R03857
44832,blr3304,KEGG_reaction,R03990
44833,blr3304,KEGG_reaction,R04095
44834,blr3304,KEGG_reaction,R04432
44835,blr3304,KEGG_reaction,R04751
44836,blr3304,KEGG_reaction,R04754
44837,blr3304,KEGG_reaction,R06943
44838,blr3305,KEGG_reaction,-
44839,blr3306,KEGG_reaction,R03027
44840,blr3307,KEGG_reaction,R10147
44841,blr3308,KEGG_reaction,-
44842,blr3309,KEGG_reaction,-
44843,blr3310,KEGG_reaction,-
44844,blr3311,KEGG_reaction,-
44845,blr3312,KEGG_reaction,R10147
44846,bll3313,KEGG_reaction,-
44847,bll3314,KEGG_reaction,-
44848,bll3315,KEGG_reaction,-
44849,bll3316,KEGG_reaction,-
44850,bll3317,KEGG_reaction,-
44851,bll3318,KEGG_reaction,-
44852,blr3319,KEGG_reaction,-
44853,blr3320,KEGG_reaction,-
44854,blr3321,KEGG_reaction,-
44855,blr3322,KEGG_reaction,-
44856,blr3323,KEGG_reaction,R00905
44857,blr3323,KEGG_reaction,R04666
44858,blr3324,KEGG_reaction,R09936
44859,blr3325,KEGG_reaction,-
44860,blr3326,KEGG_reaction,R03187
44861,blr3327,KEGG_reaction,R03187
44862,blr3328,KEGG_reaction,-
44863,blr3329,KEGG_reaction,R01280
44864,blr3330,KEGG_reaction,-
44865,blr3331,KEGG_reaction,-
44866,bll3332,KEGG_reaction,-
44867,blr3333,KEGG_reaction,R02269
44868,blr3333,KEGG_reaction,R03055
44869,blr3333,KEGG_reaction,R08227
44870,blr3334,KEGG_reaction,R00291
44871,blr3334,KEGG_reaction,R02984
44872,blr3335,KEGG_reaction,-
44873,blr3336,KEGG_reaction,-
44874,blr3337,KEGG_reaction,-
44875,blr3338,KEGG_reaction,-
44876,blr3339,KEGG_reaction,-
44877,blr3340,KEGG_reaction,-
44878,blr3341,KEGG_reaction,-
44879,blr3342,KEGG_reaction,-
44880,blr3343,KEGG_reaction,-
44881,blr3344,KEGG_reaction,-
44882,blr3345,KEGG_reaction,-
44883,bll3346,KEGG_reaction,-
44884,bll3347,KEGG_reaction,-
44885,bll3348,KEGG_reaction,-
44886,blr3349,KEGG_reaction,R01993
44887,blr3350,KEGG_reaction,R11168
44888,blr3351,KEGG_reaction,R11168
44889,blr3352,KEGG_reaction,R11168
44890,blr3353,KEGG_reaction,-
44891,blr3354,KEGG_reaction,-
44892,blr3355,KEGG_reaction,-
44893,blr3356,KEGG_reaction,-
44894,blr3357,KEGG_reaction,-
44895,blr3358,KEGG_reaction,R06782
44896,blr3358,KEGG_reaction,R06783
44897,bll3359,KEGG_reaction,R00988
44898,bll3359,KEGG_reaction,R01959
44899,bll3359,KEGG_reaction,R04911
44900,bll3360,KEGG_reaction,-
44901,bll3361,KEGG_reaction,-
44902,blr3362,KEGG_reaction,-
44903,bll3363,KEGG_reaction,-
44904,blr3364,KEGG_reaction,-
44905,bll3365,KEGG_reaction,-
44906,blr3366,KEGG_reaction,-
44907,blr3367,KEGG_reaction,R06200
44908,blr3367,KEGG_reaction,R11307
44909,blr3367,KEGG_reaction,R11308
44910,bll3368,KEGG_reaction,-
44911,bll3369,KEGG_reaction,R01519
44912,bll3369,KEGG_reaction,R02427
44913,bll3369,KEGG_reaction,R02933
44914,bll3369,KEGG_reaction,R03751
44915,bll3370,KEGG_reaction,-
44916,bll3371,KEGG_reaction,-
44917,bll3372,KEGG_reaction,-
44918,bll3373,KEGG_reaction,-
44919,bll3374,KEGG_reaction,-
44920,bll3375,KEGG_reaction,-
44921,bll3376,KEGG_reaction,R05316
44922,bll3376,KEGG_reaction,R11168
44923,bll3377,KEGG_reaction,-
44924,bll3378,KEGG_reaction,-
44925,bll3379,KEGG_reaction,-
44926,bll3380,KEGG_reaction,-
44927,bll3381,KEGG_reaction,-
44928,bll3382,KEGG_reaction,-
44929,bll3383,KEGG_reaction,-
44930,bll3384,KEGG_reaction,-
44931,bll3385,KEGG_reaction,-
44932,bll3386,KEGG_reaction,-
44933,bll3387,KEGG_reaction,-
44934,bll3388,KEGG_reaction,R01429
44935,blr3389,KEGG_reaction,-
44936,blr3390,KEGG_reaction,-
44937,blr3391,KEGG_reaction,-
44938,blr3392,KEGG_reaction,-
44939,blr3393,KEGG_reaction,-
44940,blr3394,KEGG_reaction,-
44941,bll3395,KEGG_reaction,-
44942,blr3396,KEGG_reaction,-
44943,blr3397,KEGG_reaction,R00540
44944,blr3397,KEGG_reaction,R01887
44945,blr3397,KEGG_reaction,R03093
44946,blr3397,KEGG_reaction,R03542
44947,blr3397,KEGG_reaction,R05591
44948,blr3397,KEGG_reaction,R07855
44949,blr3398,KEGG_reaction,-
44950,blr3399,KEGG_reaction,-
44951,blr3400,KEGG_reaction,-
44952,blr3401,KEGG_reaction,-
44953,blr3402,KEGG_reaction,-
44954,blr3403,KEGG_reaction,-
44955,blr3404,KEGG_reaction,-
44956,blr3405,KEGG_reaction,R01150
44957,blr3406,KEGG_reaction,-
44958,blr3407,KEGG_reaction,-
44959,bll3408,KEGG_reaction,-
44960,bll3409,KEGG_reaction,-
44961,bll3410,KEGG_reaction,-
44962,bll3411,KEGG_reaction,-
44963,blr3412,KEGG_reaction,R02656
44964,blr3413,KEGG_reaction,-
44965,blr3414,KEGG_reaction,R01301
44966,blr3415,KEGG_reaction,-
44967,bll3416,KEGG_reaction,-
44968,bll3417,KEGG_reaction,-
44969,bll3418,KEGG_reaction,R07013
44970,bll3418,KEGG_reaction,R07014
44971,bll3418,KEGG_reaction,R07027
44972,bll3418,KEGG_reaction,R07071
44973,bll3418,KEGG_reaction,R07072
44974,bll3418,KEGG_reaction,R07082
44975,bll3418,KEGG_reaction,R09410
44976,bll3418,KEGG_reaction,R09417
44977,bll3418,KEGG_reaction,R09443
44978,bll3419,KEGG_reaction,-
44979,blr3420,KEGG_reaction,-
44980,bll3421,KEGG_reaction,-
44981,bll3423,KEGG_reaction,-
44982,bll3424,KEGG_reaction,-
44983,bll3425,KEGG_reaction,-
44984,bll3426,KEGG_reaction,-
44985,blr3427,KEGG_reaction,-
44986,blr3428,KEGG_reaction,-
44987,blr3429,KEGG_reaction,-
44988,blr3430,KEGG_reaction,-
44989,blr3431,KEGG_reaction,-
44990,blr3432,KEGG_reaction,-
44991,blr3433,KEGG_reaction,-
44992,bll3434,KEGG_reaction,-
44993,blr3436,KEGG_reaction,R03998
44994,blr3436,KEGG_reaction,R03999
44995,blr3437,KEGG_reaction,R00924
44996,blr3437,KEGG_reaction,R01175
44997,blr3437,KEGG_reaction,R01279
44998,blr3437,KEGG_reaction,R02661
44999,blr3437,KEGG_reaction,R03172
45000,blr3437,KEGG_reaction,R03777
45001,blr3437,KEGG_reaction,R03857
45002,blr3437,KEGG_reaction,R03990
45003,blr3437,KEGG_reaction,R04095
45004,blr3437,KEGG_reaction,R04432
45005,blr3437,KEGG_reaction,R04751
45006,blr3437,KEGG_reaction,R04754
45007,blr3438,KEGG_reaction,R11098
45008,blr3438,KEGG_reaction,R11099
45009,bll3439,KEGG_reaction,-
45010,bll3440,KEGG_reaction,-
45011,blr3441,KEGG_reaction,-
45012,bll3442,KEGG_reaction,R02526
45013,blr3443,KEGG_reaction,-
45014,bll3444,KEGG_reaction,-
45015,blr3445,KEGG_reaction,R03026
45016,blr3445,KEGG_reaction,R03045
45017,blr3445,KEGG_reaction,R04137
45018,blr3445,KEGG_reaction,R04170
45019,blr3445,KEGG_reaction,R04204
45020,blr3445,KEGG_reaction,R04224
45021,blr3445,KEGG_reaction,R04738
45022,blr3445,KEGG_reaction,R04740
45023,blr3445,KEGG_reaction,R04744
45024,blr3445,KEGG_reaction,R04746
45025,blr3445,KEGG_reaction,R04749
45026,blr3445,KEGG_reaction,R05595
45027,blr3445,KEGG_reaction,R06411
45028,blr3445,KEGG_reaction,R06412
45029,blr3445,KEGG_reaction,R06942
45030,blr3445,KEGG_reaction,R08093
45031,blr3446,KEGG_reaction,-
45032,blr3447,KEGG_reaction,-
45033,blr3448,KEGG_reaction,-
45034,blr3449,KEGG_reaction,-
45035,blr3450,KEGG_reaction,-
45036,blr3451,KEGG_reaction,R04533
45037,blr3451,KEGG_reaction,R04534
45038,blr3451,KEGG_reaction,R04536
45039,blr3451,KEGG_reaction,R04543
45040,blr3451,KEGG_reaction,R04566
45041,blr3451,KEGG_reaction,R04953
45042,blr3451,KEGG_reaction,R04964
45043,blr3451,KEGG_reaction,R07759
45044,blr3451,KEGG_reaction,R07763
45045,blr3451,KEGG_reaction,R10116
45046,blr3451,KEGG_reaction,R10120
45047,blr3451,KEGG_reaction,R11671
45048,blr3452,KEGG_reaction,-
45049,blr3453,KEGG_reaction,-
45050,blr3454,KEGG_reaction,-
45051,blr3455,KEGG_reaction,-
45052,blr3456,KEGG_reaction,-
45053,blr3457,KEGG_reaction,R00230
45054,blr3457,KEGG_reaction,R00921
45055,blr3457,KEGG_reaction,R01174
45056,blr3458,KEGG_reaction,R00315
45057,blr3458,KEGG_reaction,R01353
45058,blr3459,KEGG_reaction,R01404
45059,blr3459,KEGG_reaction,R04429
45060,blr3459,KEGG_reaction,R04430
45061,blr3459,KEGG_reaction,R04724
45062,blr3459,KEGG_reaction,R04725
45063,blr3459,KEGG_reaction,R04955
